"Activité","dep","export"
"C28730","74",-
"C28730","82",95002.7
"C28730","01",-
"C28730","07",x
"C28730","26",3685.6
"C28730","38",37254.3
"C28730","42",x
"C28730","69",x
"C28730","73",x
"C28730","74",x
"C28730","83",-
"C28730","91",-
"C28730","93",-
"C28730","04",-
"C28730","05",-
"C28730","06",-
"C28730","13",-
"C28730","83",-
"C28730","84",-
"C28730","94",-
"C2874","Total",295513.7
"C2874","11",-
"C2874","75",-
"C2874","77",-
"C2874","78",-
"C2874","91",-
"C2874","92",-
"C2874","93",-
"C2874","94",-
"C2874","95",-
"C2874","21",-
"C2874","22",-
"C2874","23",-
"C2874","24",58796.1
"C2874","25",-
"C2874","26",-
"C2874","31",-
"C2874","41",-
"C2874","42",-
"C2874","43",-
"C2874","52",66654.9
"C2874","53",55529.8
"C2874","54",-
"C2874","72",52526.1
"C2874","73",7942.1
"C2874","74",-
"C2874","82",54064.7
"C2874","01",x
"C2874","07",-
"C2874","26",-
"C2874","38",x
"C2874","42",20431.4
"C2874","69",x
"C2874","73",x
"C2874","74",-
"C2874","83",-
"C2874","91",-
"C2874","93",-
"C2874","04",-
"C2874","05",-
"C2874","06",-
"C2874","13",-
"C2874","83",-
"C2874","84",-
"C2874","94",-
"C28740","Total",295513.7
"C28740","11",-
"C28740","75",-
"C28740","77",-
"C28740","78",-
"C28740","91",-
"C28740","92",-
"C28740","93",-
"C28740","94",-
"C28740","95",-
"C28740","21",-
"C28740","22",-
"C28740","23",-
"C28740","24",58796.1
"C28740","25",-
"C28740","26",-
"C28740","31",-
"C28740","41",-
"C28740","42",-
"C28740","43",-
"C28740","52",66654.9
"C28740","53",55529.8
"C28740","54",-
"C28740","72",52526.1
"C28740","73",7942.1
"C28740","74",-
"C28740","82",54064.7
"C28740","01",x
"C28740","07",-
"C28740","26",-
"C28740","38",x
"C28740","42",20431.4
"C28740","69",x
"C28740","73",x
"C28740","74",-
"C28740","83",-
"C28740","91",-
"C28740","93",-
"C28740","04",-
"C28740","05",-
"C28740","06",-
"C28740","13",-
"C28740","83",-
"C28740","84",-
"C28740","94",-
"C2875","Total",1658804.1
"C2875","11",-
"C2875","75",-
"C2875","77",-
"C2875","78",-
"C2875","91",-
"C2875","92",-
"C2875","93",-
"C2875","94",-
"C2875","95",-
"C2875","21",-
"C2875","22",-
"C2875","23",-
"C2875","24",x
"C2875","25",-
"C2875","26",-
"C2875","31",-
"C2875","41",-
"C2875","42",-
"C2875","43",-
"C2875","52",317421.5
"C2875","53",339415.5
"C2875","54",-
"C2875","72",-
"C2875","73",131383.6
"C2875","74",x
"C2875","82",496025.1
"C2875","01",34687.8
"C2875","07",18007.6
"C2875","26",34827.9
"C2875","38",95940.0
"C2875","42",89205.1
"C2875","69",144179.2
"C2875","73",49750.7
"C2875","74",29426.8
"C2875","83",-
"C2875","91",-
"C2875","93",-
"C2875","04",-
"C2875","05",-
"C2875","06",-
"C2875","13",-
"C2875","83",-
"C2875","84",-
"C2875","94",-
"C28750","Total",1658804.1
"C28750","11",-
"C28750","75",-
"C28750","77",-
"C28750","78",-
"C28750","91",-
"C28750","92",-
"C28750","93",-
"C28750","94",-
"C28750","95",-
"C28750","21",-
"C28750","22",-
"C28750","23",-
"C28750","24",x
"C28750","25",-
"C28750","26",-
"C28750","31",-
"C28750","41",-
"C28750","42",-
"C28750","43",-
"C28750","52",317421.5
"C28750","53",339415.5
"C28750","54",-
"C28750","72",-
"C28750","73",131383.6
"C28750","74",x
"C28750","82",496025.1
"C28750","01",34687.8
"C28750","07",18007.6
"C28750","26",34827.9
"C28750","38",95940.0
"C28750","42",89205.1
"C28750","69",144179.2
"C28750","73",49750.7
"C28750","74",29426.8
"C28750","83",-
"C28750","91",-
"C28750","93",-
"C28750","04",-
"C28750","05",-
"C28750","06",-
"C28750","13",-
"C28750","83",-
"C28750","84",-
"C28750","94",-
"C29","Total",18838268.8
"C29","11",3118128.7
"C29","75",486276.6
"C29","77",431784.2
"C29","78",336910.7
"C29","91",303680.9
"C29","92",557978.0
"C29","93",509908.3
"C29","94",239320.4
"C29","95",252269.6
"C29","21",-
"C29","22",12866.7
"C29","23",-
"C29","24",2782481.1
"C29","25",1069153.9
"C29","26",-
"C29","31",-
"C29","41",-
"C29","42",x
"C29","43",-
"C29","52",908153.5
"C29","53",4132110.8
"C29","54",2459122.7
"C29","72",x
"C29","73",x
"C29","74",-
"C29","82",3854732.9
"C29","01",363773.7
"C29","07",195925.1
"C29","26",397510.5
"C29","38",731133.0
"C29","42",418960.1
"C29","69",1074729.9
"C29","73",272312.4
"C29","74",400388.2
"C29","83",x
"C29","91",233203.5
"C29","93",219081.2
"C29","04",13255.5
"C29","05",-
"C29","06",47430.5
"C29","13",90864.9
"C29","83",48479.1
"C29","84",19051.2
"C29","94",-
"C290","Total",211469.0
"C290","11",-
"C290","75",-
"C290","77",-
"C290","78",-
"C290","91",-
"C290","92",-
"C290","93",-
"C290","94",-
"C290","95",-
"C290","21",-
"C290","22",-
"C290","23",-
"C290","24",-
"C290","25",-
"C290","26",-
"C290","31",-
"C290","41",-
"C290","42",-
"C290","43",-
"C290","52",211469.0
"C290","53",-
"C290","54",-
"C290","72",-
"C290","73",-
"C290","74",-
"C290","82",-
"C290","01",-
"C290","07",-
"C290","26",-
"C290","38",-
"C290","42",-
"C290","69",-
"C290","73",-
"C290","74",-
"C290","83",-
"C290","91",-
"C290","93",-
"C290","04",-
"C290","05",-
"C290","06",-
"C290","13",-
"C290","83",-
"C290","84",-
"C290","94",-
"C2900","Total",211469.0
"C2900","11",-
"C2900","75",-
"C2900","77",-
"C2900","78",-
"C2900","91",-
"C2900","92",-
"C2900","93",-
"C2900","94",-
"C2900","95",-
"C2900","21",-
"C2900","22",-
"C2900","23",-
"C2900","24",-
"C2900","25",-
"C2900","26",-
"C2900","31",-
"C2900","41",-
"C2900","42",-
"C2900","43",-
"C2900","52",211469.0
"C2900","53",-
"C2900","54",-
"C2900","72",-
"C2900","73",-
"C2900","74",-
"C2900","82",-
"C2900","01",-
"C2900","07",-
"C2900","26",-
"C2900","38",-
"C2900","42",-
"C2900","69",-
"C2900","73",-
"C2900","74",-
"C2900","83",-
"C2900","91",-
"C2900","93",-
"C2900","04",-
"C2900","05",-
"C2900","06",-
"C2900","13",-
"C2900","83",-
"C2900","84",-
"C2900","94",-
"C29000","Total",211469.0
"C29000","11",-
"C29000","75",-
"C29000","77",-
"C29000","78",-
"C29000","91",-
"C29000","92",-
"C29000","93",-
"C29000","94",-
"C29000","95",-
"C29000","21",-
"C29000","22",-
"C29000","23",-
"C29000","24",-
"C29000","25",-
"C29000","26",-
"C29000","31",-
"C29000","41",-
"C29000","42",-
"C29000","43",-
"C29000","52",211469.0
"C29000","53",-
"C29000","54",-
"C29000","72",-
"C29000","73",-
"C29000","74",-
"C29000","82",-
"C29000","01",-
"C29000","07",-
"C29000","26",-
"C29000","38",-
"C29000","42",-
"C29000","69",-
"C29000","73",-
"C29000","74",-
"C29000","83",-
"C29000","91",-
"C29000","93",-
"C29000","04",-
"C29000","05",-
"C29000","06",-
"C29000","13",-
"C29000","83",-
"C29000","84",-
"C29000","94",-
"C291","Total",3135130.0
"C291","11",-
"C291","75",-
"C291","77",-
"C291","78",-
"C291","91",-
"C291","92",-
"C291","93",-
"C291","94",-
"C291","95",-
"C291","21",-
"C291","22",-
"C291","23",-
"C291","24",647384.3
"C291","25",-
"C291","26",-
"C291","31",-
"C291","41",-
"C291","42",x
"C291","43",-
"C291","52",x
"C291","53",630194.6
"C291","54",-
"C291","72",x
"C291","73",x
"C291","74",-
"C291","82",878966.7
"C291","01",134818.6
"C291","07",51882.9
"C291","26",67501.3
"C291","38",146378.3
"C291","42",98431.0
"C291","69",291179.9
"C291","73",55524.1
"C291","74",33250.6
"C291","83",x
"C291","91",233203.5
"C291","93",x
"C291","04",x
"C291","05",-
"C291","06",x
"C291","13",43951.6
"C291","83",8204.0
"C291","84",x
"C291","94",-
"C2911","Total",844967.0
"C2911","11",-
"C2911","75",-
"C2911","77",-
"C2911","78",-
"C2911","91",-
"C2911","92",-
"C2911","93",-
"C2911","94",-
"C2911","95",-
"C2911","21",-
"C2911","22",-
"C2911","23",-
"C2911","24",180424.6
"C2911","25",-
"C2911","26",-
"C2911","31",-
"C2911","41",-
"C2911","42",-
"C2911","43",-
"C2911","52",165576.6
"C2911","53",175968.1
"C2911","54",-
"C2911","72",-
"C2911","73",-
"C2911","74",-
"C2911","82",322997.7
"C2911","01",61146.6
"C2911","07",4205.1
"C2911","26",51469.5
"C2911","38",46358.5
"C2911","42",22838.6
"C2911","69",128229.4
"C2911","73",5018.0
"C2911","74",3732.0
"C2911","83",-
"C2911","91",-
"C2911","93",-
"C2911","04",-
"C2911","05",-
"C2911","06",-
"C2911","13",-
"C2911","83",-
"C2911","84",-
"C2911","94",-
"C29110","Total",844967.0
"C29110","11",-
"C29110","75",-
"C29110","77",-
"C29110","78",-
"C29110","91",-
"C29110","92",-
"C29110","93",-
"C29110","94",-
"C29110","95",-
"C29110","21",-
"C29110","22",-
"C29110","23",-
"C29110","24",180424.6
"C29110","25",-
"C29110","26",-
"C29110","31",-
"C29110","41",-
"C29110","42",-
"C29110","43",-
"C29110","52",165576.6
"C29110","53",175968.1
"C29110","54",-
"C29110","72",-
"C29110","73",-
"C29110","74",-
"C29110","82",322997.7
"C29110","01",61146.6
"C29110","07",4205.1
"C29110","26",51469.5
"C29110","38",46358.5
"C29110","42",22838.6
"C29110","69",128229.4
"C29110","73",5018.0
"C29110","74",3732.0
"C29110","83",-
"C29110","91",-
"C29110","93",-
"C29110","04",-
"C29110","05",-
"C29110","06",-
"C29110","13",-
"C29110","83",-
"C29110","84",-
"C29110","94",-
"C2912","Total",1461816.8
"C2912","11",-
"C2912","75",-
"C2912","77",-
"C2912","78",-
"C2912","91",-
"C2912","92",-
"C2912","93",-
"C2912","94",-
"C2912","95",-
"C2912","21",-
"C2912","22",-
"C2912","23",-
"C2912","24",305955.5
"C2912","25",-
"C2912","26",-
"C2912","31",-
"C2912","41",-
"C2912","42",x
"C2912","43",-
"C2912","52",269902.4
"C2912","53",295311.1
"C2912","54",-
"C2912","72",x
"C2912","73",x
"C2912","74",-
"C2912","82",383805.9
"C2912","01",50742.2
"C2912","07",10621.0
"C2912","26",10713.3
"C2912","38",81882.5
"C2912","42",69085.9
"C2912","69",138868.8
"C2912","73",9981.4
"C2912","74",11910.8
"C2912","83",x
"C2912","91",157608.1
"C2912","93",-
"C2912","04",-
"C2912","05",-
"C2912","06",-
"C2912","13",-
"C2912","83",-
"C2912","84",-
"C2912","94",-
"C29120","Total",1461816.8
"C29120","11",-
"C29120","75",-
"C29120","77",-
"C29120","78",-
"C29120","91",-
"C29120","92",-
"C29120","93",-
"C29120","94",-
"C29120","95",-
"C29120","21",-
"C29120","22",-
"C29120","23",-
"C29120","24",305955.5
"C29120","25",-
"C29120","26",-
"C29120","31",-
"C29120","41",-
"C29120","42",x
"C29120","43",-
"C29120","52",269902.4
"C29120","53",295311.1
"C29120","54",-
"C29120","72",x
"C29120","73",x
"C29120","74",-
"C29120","82",383805.9
"C29120","01",50742.2
"C29120","07",10621.0
"C29120","26",10713.3
"C29120","38",81882.5
"C29120","42",69085.9
"C29120","69",138868.8
"C29120","73",9981.4
"C29120","74",11910.8
"C29120","83",x
"C29120","91",157608.1
"C29120","93",-
"C29120","04",-
"C29120","05",-
"C29120","06",-
"C29120","13",-
"C29120","83",-
"C29120","84",-
"C29120","94",-
"C2913","Total",394641.5
"C2913","11",-
"C2913","75",-
"C2913","77",-
"C2913","78",-
"C2913","91",-
"C2913","92",-
"C2913","93",-
"C2913","94",-
"C2913","95",-
"C2913","21",-
"C2913","22",-
"C2913","23",-
"C2913","24",75875.0
"C2913","25",-
"C2913","26",-
"C2913","31",-
"C2913","41",-
"C2913","42",-
"C2913","43",-
"C2913","52",x
"C2913","53",x
"C2913","54",-
"C2913","72",-
"C2913","73",-
"C2913","74",-
"C2913","82",97455.0
"C2913","01",17190.9
"C2913","07",3663.0
"C2913","26",x
"C2913","38",14452.3
"C2913","42",x
"C2913","69",12312.8
"C2913","73",24805.7
"C2913","74",x
"C2913","83",-
"C2913","91",75595.4
"C2913","93",x
"C2913","04",-
"C2913","05",-
"C2913","06",-
"C2913","13",-
"C2913","83",-
"C2913","84",x
"C2913","94",-
"C29130","Total",394641.5
"C29130","11",-
"C29130","75",-
"C29130","77",-
"C29130","78",-
"C29130","91",-
"C29130","92",-
"C29130","93",-
"C29130","94",-
"C29130","95",-
"C29130","21",-
"C29130","22",-
"C29130","23",-
"C29130","24",75875.0
"C29130","25",-
"C29130","26",-
"C29130","31",-
"C29130","41",-
"C29130","42",-
"C29130","43",-
"C29130","52",x
"C29130","53",x
"C29130","54",-
"C29130","72",-
"C29130","73",-
"C29130","74",-
"C29130","82",97455.0
"C29130","01",17190.9
"C29130","07",3663.0
"C29130","26",x
"C29130","38",14452.3
"C29130","42",x
"C29130","69",12312.8
"C29130","73",24805.7
"C29130","74",x
"C29130","83",-
"C29130","91",75595.4
"C29130","93",x
"C29130","04",-
"C29130","05",-
"C29130","06",-
"C29130","13",-
"C29130","83",-
"C29130","84",x
"C29130","94",-
"C2914","Total",433704.7
"C2914","11",-
"C2914","75",-
"C2914","77",-
"C2914","78",-
"C2914","91",-
"C2914","92",-
"C2914","93",-
"C2914","94",-
"C2914","95",-
"C2914","21",-
"C2914","22",-
"C2914","23",-
"C2914","24",85129.2
"C2914","25",-
"C2914","26",-
"C2914","31",-
"C2914","41",-
"C2914","42",-
"C2914","43",-
"C2914","52",95009.3
"C2914","53",x
"C2914","54",-
"C2914","72",-
"C2914","73",-
"C2914","74",-
"C2914","82",74708.1
"C2914","01",5738.9
"C2914","07",33393.8
"C2914","26",x
"C2914","38",3685.0
"C2914","42",x
"C2914","69",11768.9
"C2914","73",15719.0
"C2914","74",x
"C2914","83",-
"C2914","91",-
"C2914","93",x
"C2914","04",x
"C2914","05",-
"C2914","06",x
"C2914","13",43951.6
"C2914","83",8204.0
"C2914","84",x
"C2914","94",-
"C29140","Total",433704.7
"C29140","11",-
"C29140","75",-
"C29140","77",-
"C29140","78",-
"C29140","91",-
"C29140","92",-
"C29140","93",-
"C29140","94",-
"C29140","95",-
"C29140","21",-
"C29140","22",-
"C29140","23",-
"C29140","24",85129.2
"C29140","25",-
"C29140","26",-
"C29140","31",-
"C29140","41",-
"C29140","42",-
"C29140","43",-
"C29140","52",95009.3
"C29140","53",x
"C29140","54",-
"C29140","72",-
"C29140","73",-
"C29140","74",-
"C29140","82",74708.1
"C29140","01",5738.9
"C29140","07",33393.8
"C29140","26",x
"C29140","38",3685.0
"C29140","42",x
"C29140","69",11768.9
"C29140","73",15719.0
"C29140","74",x
"C29140","83",-
"C29140","91",-
"C29140","93",x
"C29140","04",x
"C29140","05",-
"C29140","06",x
"C29140","13",43951.6
"C29140","83",8204.0
"C29140","84",x
"C29140","94",-
"C292","Total",7210034.8
"C292","11",1402177.7
"C292","75",263299.6
"C292","77",154956.4
"C292","78",133039.5
"C292","91",163656.1
"C292","92",262103.6
"C292","93",199488.0
"C292","94",121746.2
"C292","95",103888.3
"C292","21",-
"C292","22",12866.7
"C292","23",-
"C292","24",1502702.0
"C292","25",-
"C292","26",-
"C292","31",-
"C292","41",-
"C292","42",-
"C292","43",-
"C292","52",x
"C292","53",2395484.0
"C292","54",313560.2
"C292","72",-
"C292","73",-
"C292","74",-
"C292","82",1363625.6
"C292","01",137766.3
"C292","07",55733.7
"C292","26",156533.9
"C292","38",243238.1
"C292","42",149521.2
"C292","69",371081.9
"C292","73",95220.3
"C292","74",154530.2
"C292","83",-
"C292","91",-
"C292","93",x
"C292","04",x
"C292","05",-
"C292","06",x
"C292","13",46913.3
"C292","83",40275.1
"C292","84",x
"C292","94",-
"C2921","Total",303430.0
"C2921","11",-
"C2921","75",-
"C2921","77",-
"C2921","78",-
"C2921","91",-
"C2921","92",-
"C2921","93",-
"C2921","94",-
"C2921","95",-
"C2921","21",-
"C2921","22",-
"C2921","23",-
"C2921","24",71670.3
"C2921","25",-
"C2921","26",-
"C2921","31",-
"C2921","41",-
"C2921","42",-
"C2921","43",-
"C2921","52",55573.5
"C2921","53",61466.1
"C2921","54",-
"C2921","72",-
"C2921","73",-
"C2921","74",-
"C2921","82",47322.1
"C2921","01",x
"C2921","07",x
"C2921","26",x
"C2921","38",8530.5
"C2921","42",x
"C2921","69",19645.8
"C2921","73",4746.6
"C2921","74",-
"C2921","83",-
"C2921","91",-
"C2921","93",67398.0
"C2921","04",x
"C2921","05",-
"C2921","06",x
"C2921","13",38620.4
"C2921","83",17000.2
"C2921","84",x
"C2921","94",-
"C29210","Total",303430.0
"C29210","11",-
"C29210","75",-
"C29210","77",-
"C29210","78",-
"C29210","91",-
"C29210","92",-
"C29210","93",-
"C29210","94",-
"C29210","95",-
"C29210","21",-
"C29210","22",-
"C29210","23",-
"C29210","24",71670.3
"C29210","25",-
"C29210","26",-
"C29210","31",-
"C29210","41",-
"C29210","42",-
"C29210","43",-
"C29210","52",55573.5
"C29210","53",61466.1
"C29210","54",-
"C29210","72",-
"C29210","73",-
"C29210","74",-
"C29210","82",47322.1
"C29210","01",x
"C29210","07",x
"C29210","26",x
"C29210","38",8530.5
"C29210","42",x
"C29210","69",19645.8
"C29210","73",4746.6
"C29210","74",-
"C29210","83",-
"C29210","91",-
"C29210","93",67398.0
"C29210","04",x
"C29210","05",-
"C29210","06",x
"C29210","13",38620.4
"C29210","83",17000.2
"C29210","84",x
"C29210","94",-
"C2922","Total",2360919.4
"C2922","11",410819.8
"C2922","75",82082.8
"C2922","77",49095.7
"C2922","78",34483.8
"C2922","91",49268.8
"C2922","92",62185.7
"C2922","93",85789.9
"C2922","94",34178.5
"C2922","95",13734.6
"C2922","21",-
"C2922","22",12866.7
"C2922","23",-
"C2922","24",471148.6
"C2922","25",-
"C2922","26",-
"C2922","31",-
"C2922","41",-
"C2922","42",-
"C2922","43",-
"C2922","52",x
"C2922","53",890569.6
"C2922","54",-
"C2922","72",-
"C2922","73",-
"C2922","74",-
"C2922","82",478867.6
"C2922","01",45578.7
"C2922","07",17055.0
"C2922","26",24841.9
"C2922","38",91421.4
"C2922","42",44399.0
"C2922","69",157994.5
"C2922","73",33441.7
"C2922","74",64135.4
"C2922","83",-
"C2922","91",-
"C2922","93",x
"C2922","04",x
"C2922","05",-
"C2922","06",x
"C2922","13",8292.9
"C2922","83",23274.9
"C2922","84",-
"C2922","94",-
"C29220","Total",2360919.4
"C29220","11",410819.8
"C29220","75",82082.8
"C29220","77",49095.7
"C29220","78",34483.8
"C29220","91",49268.8
"C29220","92",62185.7
"C29220","93",85789.9
"C29220","94",34178.5
"C29220","95",13734.6
"C29220","21",-
"C29220","22",12866.7
"C29220","23",-
"C29220","24",471148.6
"C29220","25",-
"C29220","26",-
"C29220","31",-
"C29220","41",-
"C29220","42",-
"C29220","43",-
"C29220","52",x
"C29220","53",890569.6
"C29220","54",-
"C29220","72",-
"C29220","73",-
"C29220","74",-
"C29220","82",478867.6
"C29220","01",45578.7
"C29220","07",17055.0
"C29220","26",24841.9
"C29220","38",91421.4
"C29220","42",44399.0
"C29220","69",157994.5
"C29220","73",33441.7
"C29220","74",64135.4
"C29220","83",-
"C29220","91",-
"C29220","93",x
"C29220","04",x
"C29220","05",-
"C29220","06",x
"C29220","13",8292.9
"C29220","83",23274.9
"C29220","84",-
"C29220","94",-
"C2923","Total",2180836.3
"C2923","11",461892.4
"C2923","75",77178.7
"C2923","77",55021.0
"C2923","78",29296.0
"C2923","91",37095.3
"C2923","92",91199.6
"C2923","93",74314.2
"C2923","94",43460.9
"C2923","95",54326.7
"C2923","21",-
"C2923","22",-
"C2923","23",-
"C2923","24",460867.5
"C2923","25",-
"C2923","26",-
"C2923","31",-
"C2923","41",-
"C2923","42",-
"C2923","43",-
"C2923","52",-
"C2923","53",849342.7
"C2923","54",-
"C2923","72",-
"C2923","73",-
"C2923","74",-
"C2923","82",408733.7
"C2923","01",43300.5
"C2923","07",12025.8
"C2923","26",79763.8
"C2923","38",75044.8
"C2923","42",72751.2
"C2923","69",78205.1
"C2923","73",28674.4
"C2923","74",18968.1
"C2923","83",-
"C2923","91",-
"C2923","93",-
"C2923","04",-
"C2923","05",-
"C2923","06",-
"C2923","13",-
"C2923","83",-
"C2923","84",-
"C2923","94",-
"C29230","Total",2180836.3
"C29230","11",461892.4
"C29230","75",77178.7
"C29230","77",55021.0
"C29230","78",29296.0
"C29230","91",37095.3
"C29230","92",91199.6
"C29230","93",74314.2
"C29230","94",43460.9
"C29230","95",54326.7
"C29230","21",-
"C29230","22",-
"C29230","23",-
"C29230","24",460867.5
"C29230","25",-
"C29230","26",-
"C29230","31",-
"C29230","41",-
"C29230","42",-
"C29230","43",-
"C29230","52",-
"C29230","53",849342.7
"C29230","54",-
"C29230","72",-
"C29230","73",-
"C29230","74",-
"C29230","82",408733.7
"C29230","01",43300.5
"C29230","07",12025.8
"C29230","26",79763.8
"C29230","38",75044.8
"C29230","42",72751.2
"C29230","69",78205.1
"C29230","73",28674.4
"C29230","74",18968.1
"C29230","83",-
"C29230","91",-
"C29230","93",-
"C29230","04",-
"C29230","05",-
"C29230","06",-
"C29230","13",-
"C29230","83",-
"C29230","84",-
"C29230","94",-
"C2924","Total",2364849.1
"C2924","11",529465.5
"C2924","75",104038.1
"C2924","77",50839.7
"C2924","78",69259.7
"C2924","91",77292.0
"C2924","92",108718.3
"C2924","93",39383.9
"C2924","94",44106.8
"C2924","95",35827.0
"C2924","21",-
"C2924","22",-
"C2924","23",-
"C2924","24",499015.6
"C2924","25",-
"C2924","26",-
"C2924","31",-
"C2924","41",-
"C2924","42",-
"C2924","43",-
"C2924","52",-
"C2924","53",594105.6
"C2924","54",313560.2
"C2924","72",-
"C2924","73",-
"C2924","74",-
"C2924","82",428702.2
"C2924","01",x
"C2924","07",x
"C2924","26",x
"C2924","38",68241.4
"C2924","42",x
"C2924","69",115236.5
"C2924","73",28357.6
"C2924","74",71426.7
"C2924","83",-
"C2924","91",-
"C2924","93",-
"C2924","04",-
"C2924","05",-
"C2924","06",-
"C2924","13",-
"C2924","83",-
"C2924","84",-
"C2924","94",-
"C29240","Total",2364849.1
"C29240","11",529465.5
"C29240","75",104038.1
"C29240","77",50839.7
"C29240","78",69259.7
"C29240","91",77292.0
"C29240","92",108718.3
"C29240","93",39383.9
"C29240","94",44106.8
"C29240","95",35827.0
"C29240","21",-
"C29240","22",-
"C29240","23",-
"C29240","24",499015.6
"C29240","25",-
"C29240","26",-
"C29240","31",-
"C29240","41",-
"C29240","42",-
"C29240","43",-
"C29240","52",-
"C29240","53",594105.6
"C29240","54",313560.2
"C29240","72",-
"C29240","73",-
"C29240","74",-
"C29240","82",428702.2
"C29240","01",x
"C29240","07",x
"C29240","26",x
"C29240","38",68241.4
"C29240","42",x
"C29240","69",115236.5
"C29240","73",28357.6
